original_index,shard_id,slice_id,within_shard_order,class_label
22120,4,3,3288,1
28858,4,3,3289,0
32747,4,3,3290,0
45188,4,3,3291,0
7861,4,3,3292,1
1086,4,3,3293,1
2275,4,3,3294,1
30854,4,3,3295,1
46402,4,3,3296,0
38299,4,3,3297,0
30419,4,3,3298,1
20737,4,3,3299,0
35627,4,3,3300,1
19501,4,3,3301,1
17390,4,3,3302,0
17389,4,3,3303,1
36114,4,3,3304,0
30292,4,3,3305,0
23067,4,3,3306,0
33080,4,3,3307,0
6960,4,3,3308,0
38631,4,3,3309,0
39222,4,3,3310,0
46551,4,3,3311,0
20077,4,3,3312,0
12598,4,3,3313,0
32451,4,3,3314,1
19,4,3,3315,1
19695,4,3,3316,0
38091,4,3,3317,0
32130,4,3,3318,0
22141,4,3,3319,0
3333,4,3,3320,1
35704,4,3,3321,0
23654,4,3,3322,0
46312,4,3,3323,1
11579,4,3,3324,0
47766,4,3,3325,0
3886,4,3,3326,0
45901,4,3,3327,0
35120,4,3,3328,0
7982,4,3,3329,1
2263,4,3,3330,0
23227,4,3,3331,0
46334,4,3,3332,0
17675,4,3,3333,0
13739,4,3,3334,0
5501,4,3,3335,0
25312,4,3,3336,1
41666,4,3,3337,0
26257,4,3,3338,0
1598,4,3,3339,0
30136,4,3,3340,1
9849,4,3,3341,0
10911,4,3,3342,0
21291,4,3,3343,0
26515,4,3,3344,0
31266,4,3,3345,0
7181,4,3,3346,0
48496,4,3,3347,0
1504,4,3,3348,1
19243,4,3,3349,1
575,4,3,3350,1
38730,4,3,3351,1
10240,4,3,3352,0
16495,4,3,3353,1
25832,4,3,3354,0
36279,4,3,3355,1
37174,4,3,3356,1
34179,4,3,3357,0
1147,4,3,3358,0
20881,4,3,3359,1
15641,4,3,3360,0
21343,4,3,3361,1
14212,4,3,3362,0
30608,4,3,3363,0
35487,4,3,3364,0
3085,4,3,3365,0
46740,4,3,3366,0
7083,4,3,3367,0
13575,4,3,3368,0
9974,4,3,3369,0
41305,4,3,3370,0
27746,4,3,3371,1
42895,4,3,3372,1
10468,4,3,3373,0
12092,4,3,3374,0
34744,4,3,3375,1
12551,4,3,3376,1
41577,4,3,3377,0
37508,4,3,3378,0
8004,4,3,3379,0
39491,4,3,3380,0
26272,4,3,3381,0
14800,4,3,3382,0
14264,4,3,3383,0
15080,4,3,3384,0
16157,4,3,3385,1
16183,4,3,3386,0
11581,4,3,3387,0
32021,4,3,3388,0
19908,4,3,3389,0
36391,4,3,3390,0
40047,4,3,3391,0
25366,4,3,3392,0
3021,4,3,3393,1
32522,4,3,3394,1
21384,4,3,3395,0
29350,4,3,3396,0
41740,4,3,3397,0
8341,4,3,3398,0
22657,4,3,3399,0
39870,4,3,3400,1
41696,4,3,3401,0
33122,4,3,3402,0
20950,4,3,3403,1
1015,4,3,3404,1
20784,4,3,3405,0
36850,4,3,3406,1
4803,4,3,3407,0
36242,4,3,3408,0
32034,4,3,3409,0
9192,4,3,3410,1
4394,4,3,3411,0
14511,4,3,3412,0
9344,4,3,3413,0
10048,4,3,3414,0
30694,4,3,3415,0
5201,4,3,3416,1
1595,4,3,3417,0
10402,4,3,3418,0
43774,4,3,3419,0
36971,4,3,3420,1
3179,4,3,3421,0
40193,4,3,3422,0
17234,4,3,3423,0
22866,4,3,3424,0
29155,4,3,3425,1
10191,4,3,3426,0
33959,4,3,3427,0
19973,4,3,3428,1
29423,4,3,3429,0
10602,4,3,3430,0
34715,4,3,3431,0
15857,4,3,3432,0
23007,4,3,3433,0
37436,4,3,3434,0
30409,4,3,3435,1
9674,4,3,3436,0
6934,4,3,3437,0
1594,4,3,3438,0
26694,4,3,3439,0
3344,4,3,3440,1
19834,4,3,3441,0
16879,4,3,3442,0
45227,4,3,3443,1
18364,4,3,3444,0
25299,4,3,3445,0
16255,4,3,3446,1
17824,4,3,3447,0
31540,4,3,3448,1
30151,4,3,3449,0
7391,4,3,3450,1
39023,4,3,3451,0
48584,4,3,3452,0
43952,4,3,3453,0
41163,4,3,3454,0
37343,4,3,3455,0
25497,4,3,3456,0
33149,4,3,3457,0
33332,4,3,3458,1
9547,4,3,3459,1
39828,4,3,3460,0
45040,4,3,3461,1
15563,4,3,3462,0
15651,4,3,3463,1
48359,4,3,3464,0
39926,4,3,3465,0
16399,4,3,3466,0
20198,4,3,3467,0
22366,4,3,3468,0
26878,4,3,3469,0
40870,4,3,3470,0
21861,4,3,3471,1
31674,4,3,3472,0
41653,4,3,3473,1
38897,4,3,3474,0
3260,4,3,3475,0
43255,4,3,3476,1
9059,4,3,3477,0
4066,4,3,3478,0
14750,4,3,3479,0
33153,4,3,3480,0
9828,4,3,3481,0
45774,4,3,3482,0
19425,4,3,3483,1
6742,4,3,3484,0
5223,4,3,3485,1
12129,4,3,3486,0
29120,4,3,3487,1
16027,4,3,3488,0
25935,4,3,3489,0
36903,4,3,3490,0
43736,4,3,3491,0
15733,4,3,3492,0
39792,4,3,3493,1
10851,4,3,3494,0
13505,4,3,3495,0
45342,4,3,3496,1
20947,4,3,3497,0
9464,4,3,3498,1
40220,4,3,3499,0
31871,4,3,3500,1
27936,4,3,3501,0
16338,4,3,3502,0
24241,4,3,3503,0
20445,4,3,3504,1
27872,4,3,3505,0
31380,4,3,3506,0
33472,4,3,3507,0
24107,4,3,3508,1
7530,4,3,3509,0
45269,4,3,3510,0
27612,4,3,3511,0
11420,4,3,3512,0
12524,4,3,3513,1
8643,4,3,3514,0
9474,4,3,3515,1
31844,4,3,3516,0
32486,4,3,3517,1
18815,4,3,3518,0
47060,4,3,3519,0
48720,4,3,3520,0
28172,4,3,3521,0
34897,4,3,3522,0
30903,4,3,3523,0
30618,4,3,3524,1
31417,4,3,3525,0
10334,4,3,3526,1
17898,4,3,3527,0
320,4,3,3528,0
27164,4,3,3529,0
29555,4,3,3530,1
19811,4,3,3531,1
3383,4,3,3532,0
46504,4,3,3533,0
35703,4,3,3534,0
41284,4,3,3535,0
8511,4,3,3536,0
15914,4,3,3537,0
36484,4,3,3538,0
11936,4,3,3539,0
42315,4,3,3540,1
17044,4,3,3541,1
15752,4,3,3542,0
17806,4,3,3543,0
9003,4,3,3544,1
36825,4,3,3545,0
47090,4,3,3546,0
25824,4,3,3547,0
35668,4,3,3548,1
13067,4,3,3549,0
29415,4,3,3550,0
23349,4,3,3551,0
4052,4,3,3552,0
23924,4,3,3553,1
40572,4,3,3554,0
21019,4,3,3555,0
17450,4,3,3556,0
14963,4,3,3557,0
14546,4,3,3558,0
38028,4,3,3559,0
12548,4,3,3560,0
3070,4,3,3561,0
37501,4,3,3562,0
23406,4,3,3563,0
12449,4,3,3564,0
16955,4,3,3565,1
24083,4,3,3566,0
26973,4,3,3567,1
33391,4,3,3568,1
7708,4,3,3569,0
44552,4,3,3570,0
47095,4,3,3571,0
33452,4,3,3572,0
36000,4,3,3573,0
27157,4,3,3574,0
4970,4,3,3575,0
29557,4,3,3576,0
1761,4,3,3577,0
28299,4,3,3578,1
36522,4,3,3579,1
5620,4,3,3580,0
30079,4,3,3581,0
459,4,3,3582,0
48149,4,3,3583,0
20408,4,3,3584,1
25233,4,3,3585,1
20338,4,3,3586,0
31690,4,3,3587,1
11543,4,3,3588,1
11165,4,3,3589,1
18515,4,3,3590,0
23229,4,3,3591,1
14221,4,3,3592,1
4309,4,3,3593,0
45066,4,3,3594,0
10801,4,3,3595,0
19527,4,3,3596,0
23758,4,3,3597,0
1615,4,3,3598,1
40506,4,3,3599,0
3444,4,3,3600,0
19446,4,3,3601,0
28817,4,3,3602,0
37036,4,3,3603,0
30381,4,3,3604,0
29292,4,3,3605,0
23627,4,3,3606,0
43062,4,3,3607,0
23043,4,3,3608,0
11,4,3,3609,0
38908,4,3,3610,0
38937,4,3,3611,0
48542,4,3,3612,0
39396,4,3,3613,0
38173,4,3,3614,1
6741,4,3,3615,1
24137,4,3,3616,0
26606,4,3,3617,1
21605,4,3,3618,0
36418,4,3,3619,1
26371,4,3,3620,0
18507,4,3,3621,0
21593,4,3,3622,0
35585,4,3,3623,0
21411,4,3,3624,0
48636,4,3,3625,0
21409,4,3,3626,0
15481,4,3,3627,0
6034,4,3,3628,1
10321,4,3,3629,0
15459,4,3,3630,1
45943,4,3,3631,0
38601,4,3,3632,0
31354,4,3,3633,0
18454,4,3,3634,0
23869,4,3,3635,0
16544,4,3,3636,0
26162,4,3,3637,0
19940,4,3,3638,1
1801,4,3,3639,0
11620,4,3,3640,0
35457,4,3,3641,0
2971,4,3,3642,0
42462,4,3,3643,0
44563,4,3,3644,0
43403,4,3,3645,1
41942,4,3,3646,1
24893,4,3,3647,0
19280,4,3,3648,0
27107,4,3,3649,0
34208,4,3,3650,0
503,4,3,3651,0
9180,4,3,3652,0
25494,4,3,3653,1
28649,4,3,3654,0
12643,4,3,3655,0
41093,4,3,3656,0
9525,4,3,3657,1
43357,4,3,3658,0
34678,4,3,3659,0
34952,4,3,3660,0
34852,4,3,3661,1
32666,4,3,3662,0
35772,4,3,3663,0
1345,4,3,3664,1
37257,4,3,3665,0
40424,4,3,3666,0
22278,4,3,3667,1
4314,4,3,3668,0
43727,4,3,3669,0
21374,4,3,3670,0
18209,4,3,3671,0
27735,4,3,3672,0
40608,4,3,3673,1
19656,4,3,3674,0
24538,4,3,3675,0
3779,4,3,3676,1
7323,4,3,3677,1
37985,4,3,3678,0
48631,4,3,3679,0
17175,4,3,3680,1
33110,4,3,3681,1
16568,4,3,3682,0
5350,4,3,3683,0
23402,4,3,3684,0
8151,4,3,3685,0
26403,4,3,3686,1
39546,4,3,3687,0
5949,4,3,3688,1
5069,4,3,3689,0
11150,4,3,3690,0
34411,4,3,3691,0
31840,4,3,3692,0
11122,4,3,3693,0
26339,4,3,3694,0
18067,4,3,3695,1
10726,4,3,3696,0
5518,4,3,3697,0
5395,4,3,3698,0
20301,4,3,3699,0
25251,4,3,3700,0
27634,4,3,3701,0
3165,4,3,3702,0
23534,4,3,3703,1
22950,4,3,3704,1
29302,4,3,3705,0
41294,4,3,3706,0
41307,4,3,3707,0
38046,4,3,3708,0
12730,4,3,3709,1
35866,4,3,3710,1
5999,4,3,3711,0
47430,4,3,3712,1
11615,4,3,3713,0
22010,4,3,3714,0
31811,4,3,3715,0
28422,4,3,3716,1
35781,4,3,3717,0
40459,4,3,3718,0
15938,4,3,3719,0
10794,4,3,3720,0
19676,4,3,3721,1
3356,4,3,3722,0
21931,4,3,3723,0
8946,4,3,3724,1
26897,4,3,3725,1
38548,4,3,3726,0
45214,4,3,3727,0
27673,4,3,3728,0
4930,4,3,3729,0
25827,4,3,3730,0
27939,4,3,3731,0
28532,4,3,3732,1
11680,4,3,3733,0
19131,4,3,3734,0
31144,4,3,3735,1
31897,4,3,3736,0
6649,4,3,3737,0
44952,4,3,3738,1
30362,4,3,3739,0
36142,4,3,3740,1
45564,4,3,3741,0
32291,4,3,3742,0
43440,4,3,3743,1
4808,4,3,3744,0
13051,4,3,3745,0
42251,4,3,3746,0
19356,4,3,3747,0
13266,4,3,3748,0
40174,4,3,3749,0
13069,4,3,3750,0
22499,4,3,3751,0
25681,4,3,3752,0
40577,4,3,3753,0
26232,4,3,3754,0
18429,4,3,3755,0
28116,4,3,3756,0
42448,4,3,3757,0
22212,4,3,3758,1
39842,4,3,3759,0
33415,4,3,3760,1
32961,4,3,3761,0
32922,4,3,3762,0
13727,4,3,3763,0
6504,4,3,3764,1
14370,4,3,3765,0
44107,4,3,3766,0
13231,4,3,3767,1
5448,4,3,3768,0
29804,4,3,3769,1
20024,4,3,3770,0
19347,4,3,3771,0
6888,4,3,3772,0
31129,4,3,3773,0
27050,4,3,3774,1
43498,4,3,3775,1
34162,4,3,3776,0
18005,4,3,3777,0
40027,4,3,3778,0
41652,4,3,3779,0
32509,4,3,3780,0
1865,4,3,3781,0
38270,4,3,3782,0
24561,4,3,3783,0
495,4,3,3784,0
29485,4,3,3785,1
8482,4,3,3786,0
29637,4,3,3787,0
5588,4,3,3788,0
33856,4,3,3789,0
33187,4,3,3790,1
17913,4,3,3791,1
17928,4,3,3792,0
34113,4,3,3793,0
48459,4,3,3794,0
45699,4,3,3795,0
13898,4,3,3796,0
12881,4,3,3797,0
23731,4,3,3798,1
2182,4,3,3799,0
14495,4,3,3800,0
32296,4,3,3801,0
9171,4,3,3802,1
14599,4,3,3803,0
9126,4,3,3804,0
28174,4,3,3805,0
25694,4,3,3806,0
40961,4,3,3807,0
29701,4,3,3808,0
35705,4,3,3809,0
39202,4,3,3810,0
21299,4,3,3811,0
7245,4,3,3812,1
11059,4,3,3813,0
16520,4,3,3814,0
25200,4,3,3815,1
11959,4,3,3816,0
10340,4,3,3817,1
41588,4,3,3818,0
12693,4,3,3819,0
17256,4,3,3820,0
4184,4,3,3821,1
43509,4,3,3822,0
20236,4,3,3823,0
11365,4,3,3824,0
43575,4,3,3825,1
32874,4,3,3826,1
20916,4,3,3827,0
35325,4,3,3828,0
38754,4,3,3829,0
12807,4,3,3830,0
46036,4,3,3831,1
45769,4,3,3832,0
4870,4,3,3833,0
41296,4,3,3834,0
39031,4,3,3835,0
7126,4,3,3836,1
16124,4,3,3837,0
6898,4,3,3838,0
43426,4,3,3839,0
20610,4,3,3840,1
26178,4,3,3841,0
26074,4,3,3842,0
48032,4,3,3843,0
33296,4,3,3844,0
23065,4,3,3845,0
16666,4,3,3846,0
44166,4,3,3847,0
16460,4,3,3848,0
15883,4,3,3849,0
7624,4,3,3850,1
30555,4,3,3851,0
1522,4,3,3852,0
21147,4,3,3853,0
8573,4,3,3854,0
43437,4,3,3855,1
30133,4,3,3856,0
25871,4,3,3857,0
27061,4,3,3858,0
17605,4,3,3859,1
47840,4,3,3860,1
41842,4,3,3861,0
46204,4,3,3862,0
5248,4,3,3863,1
7677,4,3,3864,0
19582,4,3,3865,0
25255,4,3,3866,0
7582,4,3,3867,1
3625,4,3,3868,1
143,4,3,3869,1
38392,4,3,3870,1
1633,4,3,3871,0
27586,4,3,3872,0
11888,4,3,3873,1
8081,4,3,3874,0
2862,4,3,3875,0
48179,4,3,3876,1
10140,4,3,3877,0
47730,4,3,3878,1
48224,4,3,3879,0
16351,4,3,3880,0
24166,4,3,3881,0
24608,4,3,3882,1
831,4,3,3883,0
30747,4,3,3884,0
34660,4,3,3885,0
10766,4,3,3886,0
21309,4,3,3887,0
48343,4,3,3888,0
12661,4,3,3889,0
15998,4,3,3890,0
35979,4,3,3891,0
18923,4,3,3892,0
5478,4,3,3893,0
12147,4,3,3894,1
21045,4,3,3895,0
43183,4,3,3896,0
21178,4,3,3897,1
35472,4,3,3898,0
4348,4,3,3899,0
18436,4,3,3900,0
10670,4,3,3901,0
5397,4,3,3902,0
39135,4,3,3903,0
23317,4,3,3904,0
17405,4,3,3905,0
48262,4,3,3906,0
28846,4,3,3907,1
26633,4,3,3908,0
3872,4,3,3909,0
846,4,3,3910,1
11790,4,3,3911,1
3570,4,3,3912,1
21503,4,3,3913,1
29137,4,3,3914,0
8935,4,3,3915,0
46393,4,3,3916,0
45745,4,3,3917,0
13192,4,3,3918,1
4041,4,3,3919,0
25585,4,3,3920,0
24982,4,3,3921,0
7298,4,3,3922,1
32734,4,3,3923,0
9275,4,3,3924,0
40268,4,3,3925,1
39015,4,3,3926,0
10441,4,3,3927,0
38328,4,3,3928,0
8251,4,3,3929,0
33071,4,3,3930,1
35749,4,3,3931,0
46354,4,3,3932,0
7231,4,3,3933,0
11216,4,3,3934,1
16532,4,3,3935,0
23575,4,3,3936,1
12830,4,3,3937,0
38901,4,3,3938,1
5112,4,3,3939,0
17344,4,3,3940,0
21614,4,3,3941,0
34830,4,3,3942,0
8665,4,3,3943,1
38367,4,3,3944,0
16875,4,3,3945,0
32629,4,3,3946,0
39559,4,3,3947,1
44060,4,3,3948,0
42497,4,3,3949,0
17461,4,3,3950,1
18334,4,3,3951,0
11533,4,3,3952,0
32554,4,3,3953,0
36751,4,3,3954,0
28562,4,3,3955,0
2430,4,3,3956,0
44755,4,3,3957,0
12211,4,3,3958,1
37524,4,3,3959,0
36473,4,3,3960,0
4776,4,3,3961,0
28589,4,3,3962,0
33306,4,3,3963,0
2305,4,3,3964,1
5649,4,3,3965,0
13089,4,3,3966,1
10648,4,3,3967,0
10162,4,3,3968,0
42089,4,3,3969,1
37794,4,3,3970,0
36054,4,3,3971,0
37965,4,3,3972,0
180,4,3,3973,0
46208,4,3,3974,0
40445,4,3,3975,1
33365,4,3,3976,0
39248,4,3,3977,0
6758,4,3,3978,0
42932,4,3,3979,0
34391,4,3,3980,0
46386,4,3,3981,0
31698,4,3,3982,0
42528,4,3,3983,1
3851,4,3,3984,1
25509,4,3,3985,1
5262,4,3,3986,0
11756,4,3,3987,0
674,4,3,3988,0
39635,4,3,3989,1
47432,4,3,3990,1
46959,4,3,3991,0
22896,4,3,3992,0
23823,4,3,3993,0
24641,4,3,3994,1
45667,4,3,3995,0
34801,4,3,3996,0
48572,4,3,3997,0
11650,4,3,3998,0
23554,4,3,3999,0
13627,4,3,4000,1
6415,4,3,4001,0
8367,4,3,4002,0
33398,4,3,4003,0
13180,4,3,4004,0
46756,4,3,4005,0
10381,4,3,4006,0
292,4,3,4007,0
5860,4,3,4008,0
36793,4,3,4009,1
28005,4,3,4010,0
14948,4,3,4011,0
15097,4,3,4012,0
27357,4,3,4013,0
29376,4,3,4014,0
45077,4,3,4015,1
13204,4,3,4016,1
6644,4,3,4017,0
60,4,3,4018,0
25747,4,3,4019,0
45989,4,3,4020,1
40526,4,3,4021,0
48409,4,3,4022,0
26325,4,3,4023,0
15496,4,3,4024,0
37948,4,3,4025,0
46942,4,3,4026,1
43013,4,3,4027,0
38056,4,3,4028,0
46513,4,3,4029,0
18541,4,3,4030,0
810,4,3,4031,0
4547,4,3,4032,0
15659,4,3,4033,1
18276,4,3,4034,0
36423,4,3,4035,1
19747,4,3,4036,1
46016,4,3,4037,0
20921,4,3,4038,0
20459,4,3,4039,0
30081,4,3,4040,0
39066,4,3,4041,0
18121,4,3,4042,0
21369,4,3,4043,1
42649,4,3,4044,1
13425,4,3,4045,0
7761,4,3,4046,0
35118,4,3,4047,0
4013,4,3,4048,0
14692,4,3,4049,1
12481,4,3,4050,1
3397,4,3,4051,0
25714,4,3,4052,0
31462,4,3,4053,0
40513,4,3,4054,0
27661,4,3,4055,0
27880,4,3,4056,0
7557,4,3,4057,0
18349,4,3,4058,1
47337,4,3,4059,1
30027,4,3,4060,0
23660,4,3,4061,0
35390,4,3,4062,0
30026,4,3,4063,0
31890,4,3,4064,0
42659,4,3,4065,0
428,4,3,4066,0
26319,4,3,4067,0
44774,4,3,4068,0
3556,4,3,4069,0
35420,4,3,4070,0
37741,4,3,4071,0
40583,4,3,4072,0
42984,4,3,4073,0
41801,4,3,4074,0
14552,4,3,4075,0
24065,4,3,4076,0
23077,4,3,4077,0
31362,4,3,4078,0
10303,4,3,4079,0
9107,4,3,4080,0
29063,4,3,4081,0
3835,4,3,4082,0
48193,4,3,4083,0
38059,4,3,4084,0
39789,4,3,4085,0
34978,4,3,4086,0
25454,4,3,4087,1
18891,4,3,4088,0
35626,4,3,4089,1
41308,4,3,4090,0
3955,4,3,4091,0
47681,4,3,4092,0
11235,4,3,4093,1
29519,4,3,4094,1
13497,4,3,4095,0
25422,4,3,4096,0
38253,4,3,4097,0
1358,4,3,4098,0
33624,4,3,4099,0
45291,4,3,4100,0
37253,4,3,4101,0
43941,4,3,4102,0
36856,4,3,4103,0
29966,4,4,4104,0
38217,4,4,4105,0
10548,4,4,4106,0
20262,4,4,4107,0
14680,4,4,4108,0
27879,4,4,4109,0
31720,4,4,4110,0
44025,4,4,4111,0
5514,4,4,4112,1
33919,4,4,4113,1
24257,4,4,4114,1
438,4,4,4115,0
11023,4,4,4116,0
15590,4,4,4117,1
4818,4,4,4118,0
22698,4,4,4119,0
24563,4,4,4120,0
15887,4,4,4121,0
2524,4,4,4122,1
5657,4,4,4123,0
19735,4,4,4124,0
17230,4,4,4125,0
19753,4,4,4126,0
14836,4,4,4127,0
12282,4,4,4128,1
9365,4,4,4129,0
46734,4,4,4130,0
36446,4,4,4131,1
7586,4,4,4132,0
44770,4,4,4133,1
10073,4,4,4134,1
39589,4,4,4135,1
31394,4,4,4136,0
23482,4,4,4137,0
33093,4,4,4138,0
12271,4,4,4139,0
8964,4,4,4140,1
10729,4,4,4141,0
36075,4,4,4142,1
1783,4,4,4143,0
33858,4,4,4144,1
25084,4,4,4145,0
46304,4,4,4146,0
21234,4,4,4147,1
23545,4,4,4148,0
2800,4,4,4149,0
28838,4,4,4150,0
42213,4,4,4151,0
42488,4,4,4152,1
5678,4,4,4153,0
13507,4,4,4154,0
18357,4,4,4155,0
20435,4,4,4156,1
25375,4,4,4157,0
41729,4,4,4158,0
46745,4,4,4159,0
17978,4,4,4160,0
17694,4,4,4161,1
42915,4,4,4162,0
25194,4,4,4163,0
13772,4,4,4164,1
2258,4,4,4165,0
23909,4,4,4166,0
19328,4,4,4167,0
46163,4,4,4168,0
44019,4,4,4169,1
39391,4,4,4170,1
21531,4,4,4171,0
46082,4,4,4172,0
3593,4,4,4173,0
8506,4,4,4174,0
16369,4,4,4175,0
29597,4,4,4176,0
9972,4,4,4177,0
12956,4,4,4178,0
18609,4,4,4179,0
3282,4,4,4180,0
21259,4,4,4181,1
4157,4,4,4182,0
1121,4,4,4183,0
17943,4,4,4184,0
18954,4,4,4185,0
31667,4,4,4186,0
25676,4,4,4187,0
29946,4,4,4188,0
47841,4,4,4189,0
47185,4,4,4190,0
46852,4,4,4191,1
47920,4,4,4192,1
19302,4,4,4193,1
22620,4,4,4194,0
3597,4,4,4195,0
4971,4,4,4196,0
5738,4,4,4197,0
30742,4,4,4198,0
30734,4,4,4199,0
30037,4,4,4200,0
4887,4,4,4201,0
6502,4,4,4202,1
32260,4,4,4203,0
10973,4,4,4204,0
20643,4,4,4205,0
17122,4,4,4206,0
2643,4,4,4207,0
24798,4,4,4208,0
27924,4,4,4209,0
37679,4,4,4210,1
14983,4,4,4211,0
39583,4,4,4212,0
31243,4,4,4213,1
21355,4,4,4214,0
36664,4,4,4215,0
12267,4,4,4216,1
48316,4,4,4217,0
46156,4,4,4218,0
15846,4,4,4219,0
15782,4,4,4220,0
17650,4,4,4221,0
42899,4,4,4222,0
12479,4,4,4223,0
6905,4,4,4224,0
24855,4,4,4225,0
13112,4,4,4226,0
5596,4,4,4227,0
33766,4,4,4228,1
30609,4,4,4229,1
1657,4,4,4230,0
44730,4,4,4231,0
19635,4,4,4232,0
47401,4,4,4233,0
44716,4,4,4234,0
43456,4,4,4235,0
17815,4,4,4236,0
29755,4,4,4237,0
43091,4,4,4238,1
43777,4,4,4239,0
15145,4,4,4240,1
33866,4,4,4241,0
23452,4,4,4242,0
7749,4,4,4243,1
32388,4,4,4244,0
25808,4,4,4245,0
20919,4,4,4246,0
22670,4,4,4247,0
3648,4,4,4248,0
40744,4,4,4249,0
33839,4,4,4250,0
35746,4,4,4251,0
348,4,4,4252,0
7980,4,4,4253,0
34069,4,4,4254,0
47998,4,4,4255,0
34109,4,4,4256,0
20568,4,4,4257,0
24954,4,4,4258,0
9587,4,4,4259,0
24147,4,4,4260,0
15387,4,4,4261,0
47168,4,4,4262,0
20353,4,4,4263,0
38499,4,4,4264,0
26315,4,4,4265,0
24154,4,4,4266,0
19538,4,4,4267,0
13578,4,4,4268,0
18140,4,4,4269,1
46382,4,4,4270,0
34683,4,4,4271,0
39280,4,4,4272,0
32607,4,4,4273,1
20125,4,4,4274,0
48290,4,4,4275,0
13544,4,4,4276,0
36833,4,4,4277,1
15954,4,4,4278,0
10834,4,4,4279,0
24926,4,4,4280,0
13295,4,4,4281,0
8171,4,4,4282,0
17048,4,4,4283,0
45721,4,4,4284,1
3267,4,4,4285,0
22089,4,4,4286,0
43473,4,4,4287,1
7603,4,4,4288,1
21938,4,4,4289,1
4115,4,4,4290,1
13196,4,4,4291,0
32393,4,4,4292,0
44805,4,4,4293,0
44648,4,4,4294,0
41893,4,4,4295,0
31528,4,4,4296,0
22409,4,4,4297,0
21524,4,4,4298,0
45888,4,4,4299,0
27398,4,4,4300,0
42710,4,4,4301,1
40688,4,4,4302,1
44743,4,4,4303,0
45374,4,4,4304,1
8036,4,4,4305,1
44143,4,4,4306,1
35256,4,4,4307,0
36834,4,4,4308,0
42351,4,4,4309,0
29448,4,4,4310,0
42540,4,4,4311,0
22526,4,4,4312,1
43987,4,4,4313,0
12559,4,4,4314,0
7036,4,4,4315,0
7222,4,4,4316,0
6829,4,4,4317,0
5165,4,4,4318,1
36193,4,4,4319,0
33863,4,4,4320,0
27251,4,4,4321,0
5090,4,4,4322,0
12748,4,4,4323,0
18916,4,4,4324,0
14598,4,4,4325,1
2362,4,4,4326,0
15769,4,4,4327,0
5546,4,4,4328,0
46216,4,4,4329,0
44223,4,4,4330,1
33643,4,4,4331,0
21463,4,4,4332,0
11713,4,4,4333,0
22309,4,4,4334,0
13954,4,4,4335,0
15253,4,4,4336,0
14225,4,4,4337,1
5181,4,4,4338,1
44161,4,4,4339,0
2573,4,4,4340,0
7956,4,4,4341,1
17212,4,4,4342,0
32710,4,4,4343,0
24998,4,4,4344,0
25153,4,4,4345,1
46289,4,4,4346,0
38338,4,4,4347,1
36994,4,4,4348,0
19799,4,4,4349,1
11803,4,4,4350,0
41159,4,4,4351,0
28673,4,4,4352,0
44938,4,4,4353,0
39640,4,4,4354,0
15895,4,4,4355,0
39830,4,4,4356,1
35394,4,4,4357,0
47019,4,4,4358,0
47756,4,4,4359,1
17186,4,4,4360,0
45671,4,4,4361,0
12447,4,4,4362,1
673,4,4,4363,1
12052,4,4,4364,0
17169,4,4,4365,0
10495,4,4,4366,1
45372,4,4,4367,0
35740,4,4,4368,1
16624,4,4,4369,0
9329,4,4,4370,0
10884,4,4,4371,0
4823,4,4,4372,0
43805,4,4,4373,0
13148,4,4,4374,1
3868,4,4,4375,0
45063,4,4,4376,0
31465,4,4,4377,0
17609,4,4,4378,0
12662,4,4,4379,0
45115,4,4,4380,0
35284,4,4,4381,0
45252,4,4,4382,0
5368,4,4,4383,0
14710,4,4,4384,0
39567,4,4,4385,0
4382,4,4,4386,1
44936,4,4,4387,0
1976,4,4,4388,1
22343,4,4,4389,0
22422,4,4,4390,0
35219,4,4,4391,1
12444,4,4,4392,0
26977,4,4,4393,0
36305,4,4,4394,0
27734,4,4,4395,1
1599,4,4,4396,0
11817,4,4,4397,0
3419,4,4,4398,0
32145,4,4,4399,0
28321,4,4,4400,0
26629,4,4,4401,0
23776,4,4,4402,0
18172,4,4,4403,0
11145,4,4,4404,0
28553,4,4,4405,0
18082,4,4,4406,0
460,4,4,4407,0
4210,4,4,4408,1
29215,4,4,4409,0
23090,4,4,4410,0
10831,4,4,4411,0
20902,4,4,4412,0
47210,4,4,4413,0
43572,4,4,4414,0
358,4,4,4415,0
9678,4,4,4416,0
39552,4,4,4417,0
27877,4,4,4418,1
29174,4,4,4419,0
6317,4,4,4420,1
39733,4,4,4421,1
32110,4,4,4422,1
17082,4,4,4423,0
25698,4,4,4424,0
13125,4,4,4425,1
6457,4,4,4426,0
18713,4,4,4427,0
33503,4,4,4428,0
5445,4,4,4429,0
11887,4,4,4430,0
38075,4,4,4431,0
38013,4,4,4432,1
10056,4,4,4433,0
24102,4,4,4434,0
15448,4,4,4435,1
12594,4,4,4436,0
23448,4,4,4437,0
47365,4,4,4438,1
36855,4,4,4439,0
12395,4,4,4440,0
34032,4,4,4441,0
47991,4,4,4442,0
18849,4,4,4443,0
29246,4,4,4444,0
13310,4,4,4445,1
37804,4,4,4446,1
25736,4,4,4447,0
9262,4,4,4448,0
19406,4,4,4449,1
48129,4,4,4450,1
19109,4,4,4451,1
27011,4,4,4452,0
6890,4,4,4453,0
