original_index,scenario,reference_model,comparison_role,true_membership,model_loss,model_confidence,attack_score
35587,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09120083,0.91283447,0.50346535
27559,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.071065426,0.93140084,0.5014003
15324,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0002155304,0.9997842,0.50207543
34994,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02886939,0.97154343,0.5044597
38667,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.32283086,0.7240963,0.49988738
25127,s1_random_5_percent,baseline_original_model,non_member_test_record,0,3.2424927e-05,0.999968,0.5020767
34773,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.37079084,0.6901883,0.49900517
17880,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.070369005,0.93204975,0.5016055
13545,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0018513935,0.99815035,0.50206447
7926,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0008034706,0.9991968,0.50507814
40754,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.007801056,0.9922293,0.50178045
9133,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009036064,0.9910046,0.50494087
17342,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.71342564,0.48996288,0.4913709
30839,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1784539,0.30775416,0.4816856
27981,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23904955,0.7873759,0.5003908
23472,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.034437418,0.9661488,0.50451726
19162,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.008496761,0.9915393,0.5049498
38000,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04161477,0.9592392,0.50179815
77,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26893103,0.764196,0.5006067
39139,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6898573,0.5016476,0.4976818
3100,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.6869149,0.18508965,0.49169093
29425,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.07750106,0.925426,0.50155777
46019,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02326727,0.9770014,0.504549
41176,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.36433056,0.6946615,0.49864623
32903,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.6886643,0.18476614,0.49168038
42655,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.019068003,0.98111266,0.50477356
21602,s1_random_5_percent,baseline_original_model,non_member_test_record,0,4.9591064e-05,0.9999507,0.5049194
8106,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.18359017,0.8322768,0.50241333
40058,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.15409374,0.8571917,0.5024621
18872,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.070812225,0.93163675,0.50476384
16328,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.28010786,0.7557023,0.5004518
27421,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00037956238,0.9996206,0.5062317
41835,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.064189486,0.9378273,0.50164694
29391,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00038719177,0.9996128,0.50508505
21866,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.029615164,0.97081906,0.50444776
35690,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0008511543,0.99914926,0.50207114
709,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.8905011,0.15099615,0.46688476
43135,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.22237253,0.800617,0.50160503
25723,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9339266,0.39300746,0.49002278
19343,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5166006,0.59654504,0.49547255
42890,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.002716e-05,0.9999795,0.50182724
27509,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.05406475,0.9473709,0.50418997
34147,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0003528595,0.9996471,0.5049146
9227,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1546605,0.85670596,0.5025124
9969,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.15952468,0.8525489,0.5024313
7328,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.010108471,0.98994255,0.50176656
41969,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.80150706,0.44865227,0.49701086
1939,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0002822876,0.9997178,0.50623375
9639,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0022335052,0.997769,0.5020619
36190,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1324929,0.8759092,0.5011894
13429,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.053561687,0.94784755,0.5017181
23930,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7938366,0.45210686,0.49675968
24114,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0075740814,0.9924546,0.50496525
27354,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.12129426,0.88577336,0.5010984
15391,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.62650657,0.5344556,0.49806246
6648,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.001083374,0.99891734,0.50621706
47859,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.06426271,0.9377586,0.5014411
32079,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.05555463,0.9459604,0.50170475
22476,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08752775,0.91619337,0.5014906
41743,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.0755699,0.34110337,0.48382744
41201,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00014781952,0.99985254,0.50182647
28385,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.006972313,0.99305207,0.50178546
7697,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00042200089,0.99957836,0.50623083
32907,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3895086,0.6773897,0.49948663
18461,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.27956733,0.75611085,0.50046045
45016,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.600268,0.54866457,0.4953444
26247,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.21493466,0.80659413,0.5005357
24656,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24163651,0.78534156,0.50045836
45033,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09432697,0.9099851,0.50126046
43543,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.041728497,0.9591301,0.50439566
8225,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.78906834,0.4542678,0.49679157
30339,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.012570858,0.9875079,0.5017518
7737,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.012321949,0.98775357,0.50472367
21059,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009045601,0.990995,0.5060511
6047,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.06581497,0.93630403,0.5014318
3152,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.037296295,0.96339077,0.5044696
45400,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.009243965,0.9907986,0.5047727
38580,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0026249886,0.9973783,0.50487834
31012,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0010409355,0.9989595,0.50507414
23461,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5678336,0.56675196,0.49841502
18064,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.21578294,0.80591017,0.5005306
32988,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6165329,0.53981274,0.49794722
17294,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5588677,0.5718562,0.49459165
4777,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00056123734,0.999439,0.5062279
16304,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.77002525,0.4630013,0.49225056
2856,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14512646,0.8649128,0.50260514
14906,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02603054,0.9743053,0.5016709
22862,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.4943874,0.08254701,0.46518394
47976,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03515601,0.9654548,0.50184137
7087,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.025066894,0.9752447,0.5045203
9570,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.39277348,0.6751816,0.49944606
5275,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0024719238,0.99753094,0.5050503
22252,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10006952,0.9047744,0.5033239
12510,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.861023e-05,0.99997115,0.5020767
1466,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09493232,0.9094345,0.5042612
14874,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24268305,0.78452015,0.5004514
398,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.0812012,0.33918786,0.49533018
869,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.015589714,0.98453104,0.50483155
19048,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.47834224,0.61981004,0.49728942
24165,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.42650712,0.6527852,0.49811634
22659,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23444691,0.79100823,0.5011818
40597,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3533968,0.70229846,0.4997037
4258,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.4225409,0.6553795,0.49743298
34375,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00023841858,0.99976206,0.50207525
1328,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.603171,0.20125735,0.478369
1402,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.004177653,0.9958311,0.50502187
20948,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00020217896,0.9997977,0.50207555
23248,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.002699852,0.9973038,0.5061834
16504,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.112329006,0.8937501,0.5011523
25572,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.01073885,0.9893187,0.50601584
24528,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.024698257,0.97560436,0.50191146
38203,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0034308434,0.996575,0.5020539
16058,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.42905223,0.6511259,0.49793634
36884,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7044563,0.49437726,0.4933438
34157,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.18262899,0.8330772,0.502046
4461,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.004796982,0.99521464,0.5017985
43854,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0070314407,0.9929935,0.5020298
20552,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.499044,0.6071108,0.4988284
13475,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10898018,0.8967482,0.5039684
15228,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.43834358,0.64510405,0.4991408
22903,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.41468567,0.66054785,0.49759665
14925,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0770154,0.92587554,0.5036917
33671,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0022854805,0.99771714,0.5020616
44959,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.91344583,0.4011396,0.49034938
48535,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.72004026,0.4867327,0.49308398
20420,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0027809143,0.99722314,0.5018106
22272,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0052948,0.99471915,0.5048357
38482,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04290986,0.95799774,0.5053454
20186,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.19444907,0.8232881,0.5018488
44811,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9865774,0.13716409,0.46489158
43401,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23463513,0.79085934,0.50050527
4044,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7578285,0.468683,0.49283126
42879,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0027880669,0.997216,0.5018106
16366,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.034166336,0.96641076,0.5045218
23304,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23665752,0.7892616,0.50114495
20526,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.027499199,0.9728754,0.50463295
22101,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.56747234,0.56695676,0.4958676
27589,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.22140586,0.80139136,0.50138825
11624,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.041410208,0.95943546,0.50157845
19954,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.073689505,0.9289601,0.5038627
3836,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0005660057,0.9994343,0.5050821
27337,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02785635,0.9725279,0.5056591
39416,s1_random_5_percent,baseline_original_model,non_member_test_record,0,3.528595e-05,0.99996483,0.5062389
26078,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.68554854,0.50381374,0.497485
31821,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013899803,0.98619634,0.50485975
9499,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.56202394,0.5700541,0.49452588
26962,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20088947,0.81800294,0.50171554
35366,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1138428,0.32829487,0.48303065
22847,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.27051198,0.76298875,0.50026494
41427,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.29393017,0.74532855,0.50010806
16324,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.015428543,0.98468983,0.50483423
864,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03924656,0.9615137,0.5044371
1535,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0006084442,0.9993919,0.50182366
26569,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2808688,0.27779585,0.49349776
4082,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.035737514,0.9648936,0.50449556
2351,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24434221,0.7832196,0.5010168
36677,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.013263702,0.9868237,0.5017476
23903,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.007995129,0.99203664,0.506073
17750,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.088190325,0.9155866,0.5035134
21804,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.75203127,0.47140804,0.49730816
3824,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3061142,0.73630255,0.49998784
12062,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.8156911,0.1627254,0.4684375
4533,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00011539459,0.99988437,0.50182664
41826,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.46390378,0.6288241,0.4975197
36145,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.011949062,0.98812217,0.5019968
2613,s1_random_5_percent,baseline_original_model,non_member_test_record,0,6.198883e-05,0.9999379,0.5050905
29396,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09916687,0.9055914,0.5014127
28329,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0007042885,0.9992957,0.504909
24330,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.020589352,0.9796212,0.50581056
43377,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.11435509,0.89194113,0.5011402
8909,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0012025833,0.998798,0.504901
37451,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00015544891,0.99984413,0.5050889
4245,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.07363486,0.92901075,0.50386363
29130,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.011343479,0.98872083,0.5020009
7836,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.3738422,0.09312224,0.48756474
8588,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.220142,0.8024048,0.5014084
23990,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08147717,0.92175376,0.5037328
94,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02752471,0.97285074,0.50448114
8704,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6053016,0.54590976,0.49802247
14934,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00038671494,0.99961317,0.50508505
21549,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.000667572,0.9993329,0.5050804
46192,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8062719,0.4465196,0.49164626
12872,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0004553795,0.9995445,0.5050839
4283,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04056096,0.9602506,0.50427324
25591,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.011431668,0.98863345,0.50200033
38385,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.005133152,0.99488014,0.5020425
23309,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.051989317,0.9493391,0.50409085
2583,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1065261,0.3307058,0.49517804
42624,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0113708535,0.98869354,0.50200075
32011,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2299949,0.7945377,0.5005364
40757,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.34721896,0.70665056,0.4993011
47888,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.03676033,0.963907,0.5043338
31077,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5985953,0.5495831,0.4982302
1269,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.27234566,0.761591,0.50025266
20478,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.0164396,0.3618812,0.49526873
43217,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.234247,0.79116637,0.5005079
18193,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9617788,0.14060807,0.47364864
40129,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.004867077,0.9951447,0.5020443
347,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7680036,0.46393833,0.492669
18415,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.5920529,0.20350742,0.49226078
35622,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14353931,0.86628675,0.50111544
32924,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7603644,0.467496,0.49039283
23966,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00374794,0.9962591,0.5018048
44277,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.104506016,0.90076935,0.50137687
25118,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.053635836,0.94777715,0.5051218
30357,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.531114,0.58794963,0.49851942
38120,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.30550754,0.7367493,0.49999142
34937,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0020751953,0.99792695,0.5048871
660,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24110499,0.7857591,0.50107074
19937,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2067684,0.81320786,0.50164336
39598,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.47058573,0.6246363,0.49899945
15785,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08008862,0.92303455,0.503756
15136,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8557116,0.42498064,0.49082193
10542,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.50005,0.6065003,0.49882236
19027,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0076642036,0.99236494,0.5017813
42324,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.033042908,0.96749693,0.50555104
46185,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0014033318,0.99859774,0.5062104
15237,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.18389654,0.83202195,0.5020248
14015,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2421819,0.78491336,0.500372
12169,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10590577,0.8995094,0.50332546
6338,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.42750415,0.65213466,0.49810037
992,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0,1.0,0.50182736
22565,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0047769547,0.99523443,0.504844
33381,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.007160187,0.9928655,0.5060904
40633,s1_random_5_percent,baseline_original_model,non_member_test_record,0,5.1498413e-05,0.999948,0.50182706
38991,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.6338035,0.19518577,0.49201
30148,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.30578995,0.7365414,0.4998664
31642,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20520294,0.81448203,0.5005942
11836,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0034284592,0.9965773,0.5048655
1162,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.043450356,0.9574801,0.50436693
4738,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.012915611,0.98716766,0.5059705
29896,s1_random_5_percent,baseline_original_model,non_member_test_record,0,4.4822693e-05,0.9999552,0.50491947
37469,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0,1.0,0.50182736
9921,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.44662425,0.6397843,0.4976433
8385,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00037765503,0.99962234,0.50207436
734,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00019741058,0.9998028,0.504917
46160,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2685331,0.76450014,0.5006429
5900,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0013074875,0.9986931,0.5020681
39449,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.006629944,0.9933921,0.5061015
21461,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2387197,0.78763556,0.50111204
23318,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0001707077,0.9998297,0.50182635
40785,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.29388303,0.74536365,0.50023204
23003,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.38166332,0.68272483,0.4995204
5415,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0016145706,0.99838656,0.506206
31332,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.43635863,0.6463858,0.49714494
34558,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.12682366,0.88088906,0.5035965
32200,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.008576393,0.9914602,0.5047834
4817,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23627198,0.7895658,0.5004943
30397,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0007915497,0.999209,0.50622314
37652,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.33788526,0.7132771,0.4997969
38658,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.32283086,0.7240963,0.49991453
8918,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.52110106,0.5938663,0.49858648
44212,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0022029877,0.99779946,0.5050548
6547,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0020451546,0.99795705,0.501815
40627,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8217975,0.4396407,0.49688894
24164,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.35953265,0.69800246,0.49874622
3257,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24289465,0.78435415,0.5003677
14244,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00060749054,0.9993925,0.5020728
8491,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0006508827,0.9993493,0.50622606
21845,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2491047,0.28676134,0.48499796
43194,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.083354,0.9200254,0.5035906
17373,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.36816913,0.69200015,0.4996149
24794,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00233984,0.997663,0.5050525
24783,s1_random_5_percent,baseline_original_model,non_member_test_record,0,8.773804e-05,0.99991244,0.50509006
44211,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.048707962,0.95245916,0.50427926
20827,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.58385974,0.55774146,0.49407086
35582,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.02666831,0.9736841,0.50464684
20129,s1_random_5_percent,baseline_original_model,non_member_test_record,0,4.131647,0.016056411,0.43930915
34648,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.31277144,0.73141706,0.49998188
13854,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.78296983,0.45704663,0.49203476
39906,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.35401475,0.70186454,0.49918777
33221,s1_random_5_percent,baseline_original_model,non_member_test_record,0,7.247925e-05,0.9999272,0.50623816
42353,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09640765,0.9080938,0.5033823
3338,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0011744499,0.9988261,0.50621516
3044,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0088710785,0.99116814,0.5049436
29193,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.7345043,0.47974318,0.49093166
18319,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6289786,0.533136,0.49488643
17548,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.28622067,0.7510969,0.50010735
47899,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.14452174,0.8654361,0.50095886
34355,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.47627932,0.62108994,0.49888667
45221,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10343921,0.90173084,0.5033666
37289,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09110141,0.91292506,0.504341
8565,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.648265,0.5229523,0.49457884
41061,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10292279,0.90219665,0.5032784
