original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_model_id
30041,shadow_model,shadow_11,shadow_out,0,0,0.0029637387,0.0029683113,-0.0029683113,0.9970363,0.9970363,0.02021215,-0.02021215,0.49703625,1,0,11
7288,shadow_model,shadow_11,shadow_out,0,0,0.016217068,0.016349792,-0.016349792,0.98378295,0.98378295,0.082926586,-0.082926586,0.48378295,1,0,11
15936,shadow_model,shadow_11,shadow_out,0,0,0.01682781,0.016971111,-0.016971111,0.9831722,0.9831722,0.08542237,-0.08542237,0.48317218,1,0,11
355,shadow_model,shadow_11,shadow_out,0,1,0.7740439,0.25612667,-0.25612667,0.7740439,0.7740439,0.53434366,-0.53434366,0.27404392,1,1,11
30945,shadow_model,shadow_11,shadow_out,0,0,0.07406985,0.07695651,-0.07695651,0.92593014,0.92593014,0.2640414,-0.2640414,0.42593014,1,0,11
17814,shadow_model,shadow_11,shadow_out,0,1,0.14504072,1.9307407,-1.9307407,0.14504072,0.85495925,0.4140094,-0.4140094,0.35495928,0,0,11
18015,shadow_model,shadow_11,shadow_out,0,0,0.037336346,0.03805113,-0.03805113,0.96266365,0.96266365,0.15938449,-0.15938449,0.46266365,1,0,11
31529,shadow_model,shadow_11,shadow_out,0,1,0.7600993,0.27430618,-0.27430618,0.7600993,0.7600993,0.5509654,-0.5509654,0.2600993,1,1,11
19896,shadow_model,shadow_11,shadow_out,0,0,0.030034823,0.030495167,-0.030495167,0.96996516,0.96996516,0.13486321,-0.13486321,0.4699652,1,0,11
19740,shadow_model,shadow_11,shadow_out,0,0,0.0055253804,0.005540848,-0.005540848,0.99447465,0.99447465,0.034233212,-0.034233212,0.49447462,1,0,11
29847,shadow_model,shadow_11,shadow_out,0,0,0.25641865,0.29627717,-0.29627717,0.74358135,0.74358135,0.5692775,-0.5692775,0.24358135,1,0,11
33482,shadow_model,shadow_11,shadow_out,0,0,0.13369696,0.1435206,-0.1435206,0.866303,0.866303,0.39335454,-0.39335454,0.36630303,1,0,11
44260,shadow_model,shadow_11,shadow_out,0,1,0.81553215,0.2039144,-0.2039144,0.81553215,0.81553215,0.4781011,-0.4781011,0.31553215,1,1,11
1089,shadow_model,shadow_11,shadow_out,0,1,0.69789386,0.35968822,-0.35968822,0.69789386,0.69789386,0.6126383,-0.6126383,0.19789386,1,1,11
44675,shadow_model,shadow_11,shadow_out,0,0,0.0023808868,0.002383709,-0.002383709,0.9976191,0.9976191,0.016759299,-0.016759299,0.49761912,1,0,11
38435,shadow_model,shadow_11,shadow_out,0,0,0.046593342,0.047713757,-0.047713757,0.95340663,0.95340663,0.1883597,-0.1883597,0.45340666,1,0,11
42347,shadow_model,shadow_11,shadow_out,0,0,0.024641786,0.024950504,-0.024950504,0.9753582,0.9753582,0.11559189,-0.11559189,0.47535822,1,0,11
16111,shadow_model,shadow_11,shadow_out,0,0,0.17691578,0.19469666,-0.19469666,0.82308424,0.82308424,0.46668434,-0.46668434,0.32308424,1,0,11
33502,shadow_model,shadow_11,shadow_out,0,0,0.11011108,0.11665869,-0.11665869,0.88988894,0.88988894,0.34674752,-0.34674752,0.3898889,1,0,11
26282,shadow_model,shadow_11,shadow_out,0,0,0.07615336,0.07920909,-0.07920909,0.92384666,0.92384666,0.2692725,-0.2692725,0.42384663,1,0,11
19072,shadow_model,shadow_11,shadow_out,0,0,0.03306016,0.033618927,-0.033618927,0.96693987,0.96693987,0.1452237,-0.1452237,0.46693984,1,0,11
18487,shadow_model,shadow_11,shadow_out,0,1,0.29858932,1.2086862,-1.2086862,0.29858932,0.70141065,0.6096643,-0.6096643,0.20141068,0,0,11
2548,shadow_model,shadow_11,shadow_out,0,0,0.18584797,0.20560813,-0.20560813,0.814152,0.814152,0.48014617,-0.48014617,0.31415203,1,0,11
40272,shadow_model,shadow_11,shadow_out,0,0,0.06535433,0.06758785,-0.06758785,0.93464565,0.93464565,0.24145278,-0.24145278,0.43464565,1,0,11
11117,shadow_model,shadow_11,shadow_out,0,0,0.0069110533,0.0069351196,-0.0069351196,0.99308896,0.99308896,0.04126706,-0.04126706,0.49308896,1,0,11
8447,shadow_model,shadow_11,shadow_out,0,0,0.0044790665,0.004488945,-0.004488945,0.99552095,0.99552095,0.028693322,-0.028693322,0.49552092,1,0,11
19742,shadow_model,shadow_11,shadow_out,0,0,0.003942833,0.003950596,-0.003950596,0.99605715,0.99605715,0.025762018,-0.025762018,0.49605715,1,0,11
33476,shadow_model,shadow_11,shadow_out,0,0,0.0020690674,0.0020713806,-0.0020713806,0.99793094,0.99793094,0.014855111,-0.014855111,0.49793094,1,0,11
19043,shadow_model,shadow_11,shadow_out,0,1,0.4013543,0.9129106,-0.9129106,0.4013543,0.5986457,0.673557,-0.673557,0.09864569,0,0,11
17087,shadow_model,shadow_11,shadow_out,0,0,0.0950808,0.099909544,-0.099909544,0.9049192,0.9049192,0.31413794,-0.31413794,0.4049192,1,0,11
2099,shadow_model,shadow_11,shadow_out,0,1,0.57651854,0.55074775,-0.55074775,0.57651854,0.57651854,0.6813909,-0.6813909,0.076518536,1,1,11
41436,shadow_model,shadow_11,shadow_out,0,0,0.8002997,1.6109378,-1.6109378,0.1997003,0.8002997,0.49998668,-0.49998668,0.3002997,0,1,11
26857,shadow_model,shadow_11,shadow_out,0,1,0.8414571,0.17262022,-0.17262022,0.8414571,0.8414571,0.43724573,-0.43724573,0.34145713,1,1,11
17366,shadow_model,shadow_11,shadow_out,0,0,0.29731736,0.35284996,-0.35284996,0.7026826,0.7026826,0.60857415,-0.60857415,0.20268264,1,0,11
36716,shadow_model,shadow_11,shadow_out,0,1,0.69568664,0.36285597,-0.36285597,0.69568664,0.69568664,0.6144748,-0.6144748,0.19568664,1,1,11
24883,shadow_model,shadow_11,shadow_out,0,0,0.007493681,0.007522106,-0.007522106,0.9925063,0.9925063,0.044137318,-0.044137318,0.49250633,1,0,11
868,shadow_model,shadow_11,shadow_out,0,0,0.8135693,1.6796957,-1.6796957,0.1864307,0.8135693,0.48100585,-0.48100585,0.3135693,0,1,11
41407,shadow_model,shadow_11,shadow_out,0,0,0.29517275,0.3498025,-0.3498025,0.70482725,0.70482725,0.60671854,-0.60671854,0.20482725,1,0,11
29956,shadow_model,shadow_11,shadow_out,0,1,0.72243243,0.32513136,-0.32513136,0.72243243,0.72243243,0.59064126,-0.59064126,0.22243243,1,1,11
11585,shadow_model,shadow_11,shadow_out,0,0,0.0895336,0.09379816,-0.09379816,0.91046643,0.91046643,0.30145738,-0.30145738,0.4104664,1,0,11
31847,shadow_model,shadow_11,shadow_out,0,0,0.48187262,0.6575342,-0.6575342,0.5181274,0.5181274,0.69248986,-0.69248986,0.018127382,1,0,11
35000,shadow_model,shadow_11,shadow_out,0,0,0.011035734,0.011096954,-0.011096954,0.98896426,0.98896426,0.06070844,-0.06070844,0.48896426,1,0,11
32574,shadow_model,shadow_11,shadow_out,0,0,0.0030961903,0.003100872,-0.003100872,0.99690384,0.99690384,0.02097986,-0.02097986,0.4969038,1,0,11
44417,shadow_model,shadow_11,shadow_out,0,1,0.8621395,0.14833817,-0.14833817,0.8621395,0.8621395,0.40106055,-0.40106055,0.36213952,1,1,11
28265,shadow_model,shadow_11,shadow_out,0,1,0.4107758,0.8897077,-0.8897077,0.4107758,0.5892242,0.67713964,-0.67713964,0.08922419,0,0,11
23626,shadow_model,shadow_11,shadow_out,0,0,0.008351339,0.008386612,-0.008386612,0.9916487,0.9916487,0.048280295,-0.048280295,0.49164867,1,0,11
20193,shadow_model,shadow_11,shadow_out,0,0,0.83544683,1.8045216,-1.8045216,0.16455317,0.83544683,0.4471435,-0.4471435,0.33544683,0,1,11
31900,shadow_model,shadow_11,shadow_out,0,1,0.7229917,0.32435754,-0.32435754,0.7229917,0.7229917,0.59010553,-0.59010553,0.2229917,1,1,11
37221,shadow_model,shadow_11,shadow_out,0,0,0.04630185,0.047408104,-0.047408104,0.95369816,0.95369816,0.1874788,-0.1874788,0.45369816,1,0,11
31522,shadow_model,shadow_11,shadow_out,0,0,0.012675645,0.0127568245,-0.0127568245,0.98732436,0.98732436,0.06796311,-0.06796311,0.48732436,1,0,11
24319,shadow_model,shadow_11,shadow_out,0,0,0.49888057,0.6909108,-0.6909108,0.50111943,0.50111943,0.6931447,-0.6931447,0.0011194348,1,0,11
30482,shadow_model,shadow_11,shadow_out,0,0,0.015107538,0.015223026,-0.015223026,0.9848925,0.9848925,0.0783321,-0.0783321,0.48489246,1,0,11
47468,shadow_model,shadow_11,shadow_out,0,0,0.0048147216,0.0048265457,-0.0048265457,0.99518526,0.99518526,0.030494861,-0.030494861,0.4951853,1,0,11
5179,shadow_model,shadow_11,shadow_out,0,0,0.00839427,0.008429527,-0.008429527,0.99160576,0.99160576,0.04848525,-0.04848525,0.49160573,1,0,11
12365,shadow_model,shadow_11,shadow_out,0,0,0.019836107,0.020035505,-0.020035505,0.9801639,0.9801639,0.097400606,-0.097400606,0.4801639,1,0,11
24580,shadow_model,shadow_11,shadow_out,0,0,0.0050262553,0.0050387383,-0.0050387383,0.9949737,0.9949737,0.031618,-0.031618,0.49497375,1,0,11
44874,shadow_model,shadow_11,shadow_out,0,0,0.17551288,0.19299376,-0.19299376,0.8244871,0.8244871,0.4645208,-0.4645208,0.32448712,1,0,11
10745,shadow_model,shadow_11,shadow_out,0,0,0.16146234,0.17609584,-0.17609584,0.8385377,0.8385377,0.4420868,-0.4420868,0.33853766,1,0,11
36901,shadow_model,shadow_11,shadow_out,0,0,0.12299868,0.1312468,-0.1312468,0.87700135,0.87700135,0.37285736,-0.37285736,0.37700132,1,0,11
710,shadow_model,shadow_11,shadow_out,0,0,0.17341289,0.19045007,-0.19045007,0.8265871,0.8265871,0.46125674,-0.46125674,0.3265871,1,0,11
41257,shadow_model,shadow_11,shadow_out,0,0,0.15644468,0.17012978,-0.17012978,0.84355533,0.84355533,0.43372703,-0.43372703,0.34355533,1,0,11
26279,shadow_model,shadow_11,shadow_out,0,0,0.01865333,0.018829584,-0.018829584,0.98134667,0.98134667,0.0927508,-0.0927508,0.48134667,1,0,11
5192,shadow_model,shadow_11,shadow_out,0,0,0.0023320098,0.0023345947,-0.0023345947,0.99766797,0.99766797,0.016463678,-0.016463678,0.497668,1,0,11
41315,shadow_model,shadow_11,shadow_out,0,0,0.012859897,0.012943268,-0.012943268,0.9871401,0.9871401,0.06876422,-0.06876422,0.4871401,1,0,11
21594,shadow_model,shadow_11,shadow_out,0,0,0.0074380646,0.0074658394,-0.0074658394,0.99256194,0.99256194,0.04386536,-0.04386536,0.49256194,1,0,11
41664,shadow_model,shadow_11,shadow_out,0,1,0.0547094,2.9057198,-2.9057198,0.0547094,0.9452906,0.21215494,-0.21215494,0.4452906,0,0,11
33350,shadow_model,shadow_11,shadow_out,0,0,0.25291768,0.29157984,-0.29157984,0.74708235,0.74708235,0.5655179,-0.5655179,0.24708232,1,0,11
46505,shadow_model,shadow_11,shadow_out,0,0,0.021639558,0.02187705,-0.02187705,0.9783604,0.9783604,0.10435319,-0.10435319,0.47836044,1,0,11
8703,shadow_model,shadow_11,shadow_out,0,1,0.1267146,2.0658178,-2.0658178,0.1267146,0.8732854,0.38009322,-0.38009322,0.3732854,0,0,11
33099,shadow_model,shadow_11,shadow_out,0,1,0.73330384,0.31019512,-0.31019512,0.73330384,0.73330384,0.57994497,-0.57994497,0.23330384,1,1,11
1421,shadow_model,shadow_11,shadow_out,0,0,0.13324931,0.14300382,-0.14300382,0.8667507,0.8667507,0.39251715,-0.39251715,0.3667507,1,0,11
41271,shadow_model,shadow_11,shadow_out,0,0,0.09631126,0.1012702,-0.1012702,0.9036887,0.9036887,0.31690156,-0.31690156,0.40368873,1,0,11
14139,shadow_model,shadow_11,shadow_out,0,0,0.12033457,0.12821364,-0.12821364,0.87966543,0.87966543,0.36759108,-0.36759108,0.37966543,1,0,11
22056,shadow_model,shadow_11,shadow_out,0,0,0.05626309,0.05790782,-0.05790782,0.9437369,0.9437369,0.216559,-0.216559,0.4437369,1,0,11
39169,shadow_model,shadow_11,shadow_out,0,0,0.007976233,0.008008003,-0.008008003,0.99202377,0.99202377,0.046479825,-0.046479825,0.49202377,1,0,11
41324,shadow_model,shadow_11,shadow_out,0,0,0.20763265,0.23273015,-0.23273015,0.79236734,0.79236734,0.5108032,-0.5108032,0.29236734,1,0,11
18677,shadow_model,shadow_11,shadow_out,0,1,0.65949553,0.41628003,-0.41628003,0.65949553,0.65949553,0.6413695,-0.6413695,0.15949553,1,1,11
29511,shadow_model,shadow_11,shadow_out,0,0,0.005737173,0.005753517,-0.005753517,0.9942628,0.9942628,0.035329033,-0.035329033,0.4942628,1,0,11
41049,shadow_model,shadow_11,shadow_out,0,0,0.29858932,0.3546617,-0.3546617,0.70141065,0.70141065,0.6096643,-0.6096643,0.20141068,1,0,11
745,shadow_model,shadow_11,shadow_out,0,0,0.0068450677,0.0068683624,-0.0068683624,0.99315494,0.99315494,0.040938947,-0.040938947,0.49315494,1,0,11
26271,shadow_model,shadow_11,shadow_out,0,0,0.0017765876,0.0017781258,-0.0017781258,0.9982234,0.9982234,0.013026234,-0.013026234,0.49822342,1,0,11
26489,shadow_model,shadow_11,shadow_out,0,1,0.5405484,0.6151711,-0.6151711,0.5405484,0.5405484,0.6898552,-0.6898552,0.040548384,1,1,11
46512,shadow_model,shadow_11,shadow_out,0,0,0.75007516,1.386595,-1.386595,0.24992484,0.75007516,0.5622525,-0.5622525,0.25007516,0,1,11
18597,shadow_model,shadow_11,shadow_out,0,0,0.7741644,1.4879478,-1.4879478,0.22583562,0.7741644,0.5341953,-0.5341953,0.27416438,0,1,11
22124,shadow_model,shadow_11,shadow_out,0,0,0.00070950633,0.0007095337,-0.0007095337,0.99929047,0.99929047,0.0058538704,-0.0058538704,0.4992905,1,0,11
14085,shadow_model,shadow_11,shadow_out,0,0,0.0067870156,0.0068101883,-0.0068101883,0.993213,0.993213,0.04064975,-0.04064975,0.493213,1,0,11
36960,shadow_model,shadow_11,shadow_out,0,0,0.14578027,0.15756679,-0.15756679,0.85421973,0.85421973,0.41531914,-0.41531914,0.35421973,1,0,11
11979,shadow_model,shadow_11,shadow_out,0,0,0.007449247,0.0074772835,-0.0074772835,0.99255073,0.99255073,0.0439201,-0.0439201,0.49255076,1,0,11
18787,shadow_model,shadow_11,shadow_out,0,0,0.0072912546,0.00731802,-0.00731802,0.99270874,0.99270874,0.043145455,-0.043145455,0.49270874,1,0,11
2042,shadow_model,shadow_11,shadow_out,0,0,0.027719723,0.02811122,-0.02811122,0.97228026,0.97228026,0.1267241,-0.1267241,0.47228026,1,0,11
13796,shadow_model,shadow_11,shadow_out,0,0,0.23623636,0.26949704,-0.26949704,0.76376367,0.76376367,0.5467027,-0.5467027,0.26376364,1,0,11
20556,shadow_model,shadow_11,shadow_out,0,0,0.15852188,0.17259526,-0.17259526,0.8414781,0.8414781,0.43721068,-0.43721068,0.3414781,1,0,11
9388,shadow_model,shadow_11,shadow_out,0,0,0.008342264,0.008377075,-0.008377075,0.99165773,0.99165773,0.04823696,-0.04823696,0.49165773,1,0,11
24066,shadow_model,shadow_11,shadow_out,0,1,0.059735823,2.8178234,-2.8178234,0.059735823,0.94026417,0.22624002,-0.22624002,0.44026417,0,0,11
2576,shadow_model,shadow_11,shadow_out,0,1,0.51987916,0.6541589,-0.6541589,0.51987916,0.51987916,0.6923566,-0.6923566,0.019879162,1,1,11
23380,shadow_model,shadow_11,shadow_out,0,0,0.80248535,1.6219426,-1.6219426,0.19751465,0.80248535,0.49693763,-0.49693763,0.30248535,0,1,11
15343,shadow_model,shadow_11,shadow_out,0,0,0.62217575,0.9733263,-0.9733263,0.37782425,0.62217575,0.6629889,-0.6629889,0.12217575,0,1,11
16175,shadow_model,shadow_11,shadow_out,0,1,0.86528003,0.14470206,-0.14470206,0.86528003,0.86528003,0.39526165,-0.39526165,0.36528003,1,1,11
43516,shadow_model,shadow_11,shadow_out,0,1,0.77876985,0.25003976,-0.25003976,0.77876985,0.77876985,0.5284605,-0.5284605,0.27876985,1,1,11
38876,shadow_model,shadow_11,shadow_out,0,0,0.117074445,0.12451434,-0.12451434,0.88292557,0.88292557,0.36105523,-0.36105523,0.38292557,1,0,11
33404,shadow_model,shadow_11,shadow_out,0,0,0.05400907,0.055522203,-0.055522203,0.9459909,0.9459909,0.21015465,-0.21015465,0.44599092,1,0,11
2039,shadow_model,shadow_11,shadow_out,0,0,0.01450009,0.014605999,-0.014605999,0.9854999,0.9854999,0.07578203,-0.07578203,0.48549992,1,0,11
22214,shadow_model,shadow_11,shadow_out,0,0,0.4061431,0.521117,-0.521117,0.59385693,0.59385693,0.675424,-0.675424,0.0938569,1,0,11
35747,shadow_model,shadow_11,shadow_out,0,1,0.68783545,0.37420562,-0.37420562,0.68783545,0.68783545,0.6208216,-0.6208216,0.18783545,1,1,11
46186,shadow_model,shadow_11,shadow_out,0,0,0.002760468,0.002764225,-0.002764225,0.99723953,0.99723953,0.019022312,-0.019022312,0.49723953,1,0,11
44012,shadow_model,shadow_11,shadow_out,0,0,0.067165695,0.069527626,-0.069527626,0.9328343,0.9328343,0.24624497,-0.24624497,0.4328343,1,0,11
29520,shadow_model,shadow_11,shadow_out,0,0,0.013615941,0.013709545,-0.013709545,0.98638403,0.98638403,0.07202393,-0.07202393,0.48638406,1,0,11
4350,shadow_model,shadow_11,shadow_out,0,1,0.41075325,0.88976264,-0.88976264,0.41075325,0.58924675,0.67713153,-0.67713153,0.08924675,0,0,11
11734,shadow_model,shadow_11,shadow_out,0,0,0.09485582,0.09966111,-0.09966111,0.90514416,0.90514416,0.31363076,-0.31363076,0.40514418,1,0,11
39000,shadow_model,shadow_11,shadow_out,0,0,0.075691976,0.07870984,-0.07870984,0.924308,0.924308,0.26811948,-0.26811948,0.42430803,1,0,11
13375,shadow_model,shadow_11,shadow_out,0,1,0.7851483,0.2418826,-0.2418826,0.7851483,0.7851483,0.5203142,-0.5203142,0.28514832,1,1,11
26751,shadow_model,shadow_11,shadow_out,0,0,0.4119844,0.5310018,-0.5310018,0.58801556,0.58801556,0.67757267,-0.67757267,0.088015586,1,0,11
10118,shadow_model,shadow_11,shadow_out,0,1,0.6715738,0.39813128,-0.39813128,0.6715738,0.6715738,0.6330584,-0.6330584,0.17157382,1,1,11
24394,shadow_model,shadow_11,shadow_out,0,1,0.7158405,0.33429787,-0.33429787,0.7158405,0.7158405,0.596839,-0.596839,0.21584052,1,1,11
36454,shadow_model,shadow_11,shadow_out,0,0,0.06204884,0.06405735,-0.06405735,0.93795115,0.93795115,0.23256817,-0.23256817,0.43795115,1,0,11
26895,shadow_model,shadow_11,shadow_out,0,0,0.008635192,0.008672714,-0.008672714,0.99136484,0.99136484,0.04963142,-0.04963142,0.4913648,1,0,11
34331,shadow_model,shadow_11,shadow_out,0,1,0.3106618,1.1690505,-1.1690505,0.3106618,0.6893382,0.61962914,-0.61962914,0.1893382,0,0,11
8090,shadow_model,shadow_11,shadow_out,0,0,0.011979776,0.012052059,-0.012052059,0.98802024,0.98802024,0.064912654,-0.064912654,0.4880202,1,0,11
10104,shadow_model,shadow_11,shadow_out,0,1,0.89081985,0.11561308,-0.11561308,0.89081985,0.89081985,0.34479782,-0.34479782,0.39081985,1,1,11
13243,shadow_model,shadow_11,shadow_out,0,0,0.04618278,0.047283173,-0.047283173,0.95381725,0.95381725,0.18711843,-0.18711843,0.45381722,1,0,11
46695,shadow_model,shadow_11,shadow_out,0,1,0.803077,0.2193047,-0.2193047,0.803077,0.803077,0.49610713,-0.49610713,0.30307698,1,1,11
35398,shadow_model,shadow_11,shadow_out,0,0,0.37598068,0.47157395,-0.47157395,0.6240193,0.6240193,0.66206217,-0.66206217,0.124019325,1,0,11
23071,shadow_model,shadow_11,shadow_out,0,0,0.14487043,0.15650225,-0.15650225,0.8551296,0.8551296,0.41370714,-0.41370714,0.35512957,1,0,11
32935,shadow_model,shadow_11,shadow_out,0,0,0.010568264,0.010624409,-0.010624409,0.98943174,0.98943174,0.05859676,-0.05859676,0.48943174,1,0,11
12769,shadow_model,shadow_11,shadow_out,0,0,0.025272796,0.025597572,-0.025597572,0.9747272,0.9747272,0.11790472,-0.11790472,0.4747272,1,0,11
25473,shadow_model,shadow_11,shadow_out,0,0,0.60605806,0.9315518,-0.9315518,0.39394194,0.60605806,0.67047876,-0.67047876,0.10605806,0,1,11
27235,shadow_model,shadow_11,shadow_out,0,0,0.03374386,0.034326315,-0.034326315,0.96625614,0.96625614,0.1475245,-0.1475245,0.46625614,1,0,11
9891,shadow_model,shadow_11,shadow_out,0,0,0.20772228,0.23284328,-0.23284328,0.7922777,0.7922777,0.5109232,-0.5109232,0.29227772,1,0,11
44388,shadow_model,shadow_11,shadow_out,0,1,0.5983297,0.5136133,-0.5136133,0.5983297,0.5983297,0.6736831,-0.6736831,0.09832972,1,1,11
29809,shadow_model,shadow_11,shadow_out,0,1,0.9037902,0.101158045,-0.101158045,0.9037902,0.9037902,0.31667438,-0.31667438,0.40379018,1,1,11
875,shadow_model,shadow_11,shadow_out,0,1,0.29988292,1.2043631,-1.2043631,0.29988292,0.7001171,0.61076504,-0.61076504,0.20011708,0,0,11
46193,shadow_model,shadow_11,shadow_out,0,0,0.0019872654,0.0019893646,-0.0019893646,0.9980127,0.9980127,0.014348072,-0.014348072,0.49801272,1,0,11
41962,shadow_model,shadow_11,shadow_out,0,0,0.024270393,0.02456975,-0.02456975,0.9757296,0.9757296,0.114222884,-0.114222884,0.4757296,1,0,11
30440,shadow_model,shadow_11,shadow_out,0,0,0.43947992,0.5788901,-0.5788901,0.56052005,0.56052005,0.6858039,-0.6858039,0.060520083,1,0,11
5242,shadow_model,shadow_11,shadow_out,0,1,0.8291344,0.18737301,-0.18737301,0.8291344,0.8291344,0.45725608,-0.45725608,0.3291344,1,1,11
33269,shadow_model,shadow_11,shadow_out,0,0,0.010427437,0.010482311,-0.010482311,0.9895726,0.9895726,0.05795654,-0.05795654,0.48957255,1,0,11
44894,shadow_model,shadow_11,shadow_out,0,1,0.81456006,0.20510714,-0.20510714,0.81456006,0.81456006,0.47954285,-0.47954285,0.31456006,1,1,11
11342,shadow_model,shadow_11,shadow_out,0,0,0.06056354,0.062474966,-0.062474966,0.93943644,0.93943644,0.22851533,-0.22851533,0.43943647,1,0,11
22661,shadow_model,shadow_11,shadow_out,0,0,0.079519674,0.082859516,-0.082859516,0.9204803,0.9204803,0.2775947,-0.2775947,0.4204803,1,0,11
13521,shadow_model,shadow_11,shadow_out,0,0,0.22616951,0.25640237,-0.25640237,0.7738305,0.7738305,0.53460634,-0.53460634,0.27383047,1,0,11
17448,shadow_model,shadow_11,shadow_out,0,0,0.0024006206,0.0024032593,-0.0024032593,0.99759936,0.99759936,0.016878365,-0.016878365,0.4975994,1,0,11
47382,shadow_model,shadow_11,shadow_out,0,0,0.00810024,0.008133411,-0.008133411,0.9918998,0.9918998,0.047076948,-0.047076948,0.49189976,1,0,11
27515,shadow_model,shadow_11,shadow_out,0,0,0.0029114017,0.0029158592,-0.0029158592,0.9970886,0.9970886,0.019907173,-0.019907173,0.4970886,1,0,11
19790,shadow_model,shadow_11,shadow_out,0,0,0.0040177414,0.004025936,-0.004025936,0.9959822,0.9959822,0.02617571,-0.02617571,0.49598226,1,0,11
42285,shadow_model,shadow_11,shadow_out,0,1,0.71812606,0.33111012,-0.33111012,0.71812606,0.71812606,0.59471446,-0.59471446,0.21812606,1,1,11
16580,shadow_model,shadow_11,shadow_out,0,0,0.124549545,0.1330167,-0.1330167,0.87545043,0.87545043,0.3758927,-0.3758927,0.37545046,1,0,11
31339,shadow_model,shadow_11,shadow_out,0,0,0.15215346,0.16505563,-0.16505563,0.8478465,0.8478465,0.4264264,-0.4264264,0.34784654,1,0,11
30360,shadow_model,shadow_11,shadow_out,0,0,0.0068937493,0.0069174767,-0.0069174767,0.99310625,0.99310625,0.041181095,-0.041181095,0.49310625,1,0,11
18027,shadow_model,shadow_11,shadow_out,0,0,0.09553714,0.10041404,-0.10041404,0.9044629,0.9044629,0.3151649,-0.3151649,0.40446287,1,0,11
43457,shadow_model,shadow_11,shadow_out,0,0,0.03318334,0.03374648,-0.03374648,0.96681666,0.96681666,0.14563933,-0.14563933,0.46681666,1,0,11
43812,shadow_model,shadow_11,shadow_out,0,0,0.00081297185,0.0008134842,-0.0008134842,0.99918705,0.99918705,0.006596761,-0.006596761,0.49918702,1,0,11
9061,shadow_model,shadow_11,shadow_out,0,0,0.0037837585,0.0037908554,-0.0037908554,0.99621624,0.99621624,0.024878757,-0.024878757,0.49621624,1,0,11
46120,shadow_model,shadow_11,shadow_out,0,1,0.8429802,0.17081182,-0.17081182,0.8429802,0.8429802,0.4346948,-0.4346948,0.3429802,1,1,11
37051,shadow_model,shadow_11,shadow_out,0,0,0.60587674,0.93109155,-0.93109155,0.39412326,0.60587674,0.6705568,-0.6705568,0.105876744,0,1,11
33329,shadow_model,shadow_11,shadow_out,0,0,0.79043204,1.5627074,-1.5627074,0.20956796,0.79043204,0.5133837,-0.5133837,0.29043204,0,1,11
41443,shadow_model,shadow_11,shadow_out,0,0,0.0011481553,0.0011487007,-0.0011487007,0.99885184,0.99885184,0.008920055,-0.008920055,0.49885184,1,0,11
40943,shadow_model,shadow_11,shadow_out,0,1,0.88629925,0.120700605,-0.120700605,0.88629925,0.88629925,0.35418338,-0.35418338,0.38629925,1,1,11
13028,shadow_model,shadow_11,shadow_out,0,1,0.49343818,0.7063577,-0.7063577,0.49343818,0.5065618,0.6930611,-0.6930611,0.0065618157,0,0,11
23346,shadow_model,shadow_11,shadow_out,0,0,0.07018299,0.072767496,-0.072767496,0.929817,0.929817,0.254112,-0.254112,0.42981702,1,0,11
26965,shadow_model,shadow_11,shadow_out,0,0,0.034868028,0.035490274,-0.035490274,0.965132,0.965132,0.15127647,-0.15127647,0.46513197,1,0,11
33322,shadow_model,shadow_11,shadow_out,0,0,0.005170703,0.0051841736,-0.0051841736,0.9948293,0.9948293,0.032379754,-0.032379754,0.4948293,1,0,11
9417,shadow_model,shadow_11,shadow_out,0,0,0.56310767,0.8280685,-0.8280685,0.43689233,0.56310767,0.68516076,-0.68516076,0.06310767,0,1,11
20700,shadow_model,shadow_11,shadow_out,0,0,0.047393173,0.04855299,-0.04855299,0.9526068,0.9526068,0.19076689,-0.19076689,0.45260683,1,0,11
16280,shadow_model,shadow_11,shadow_out,0,1,0.78563845,0.24125859,-0.24125859,0.78563845,0.78563845,0.51967835,-0.51967835,0.28563845,1,1,11
19566,shadow_model,shadow_11,shadow_out,0,0,0.0022628382,0.0022654533,-0.0022654533,0.99773717,0.99773717,0.016043521,-0.016043521,0.49773717,1,0,11
15296,shadow_model,shadow_11,shadow_out,0,0,0.0129475985,0.0130319595,-0.0130319595,0.9870524,0.9870524,0.06914464,-0.06914464,0.4870524,1,0,11
34755,shadow_model,shadow_11,shadow_out,0,0,0.0036043564,0.0036110878,-0.0036110878,0.99639565,0.99639565,0.023874562,-0.023874562,0.49639565,1,0,11
12970,shadow_model,shadow_11,shadow_out,0,0,0.46263465,0.62107694,-0.62107694,0.5373653,0.5373653,0.69035226,-0.69035226,0.037365347,1,0,11
20479,shadow_model,shadow_11,shadow_out,0,0,0.22462313,0.25440598,-0.25440598,0.77537686,0.77537686,0.5326974,-0.5326974,0.27537686,1,0,11
19523,shadow_model,shadow_11,shadow_out,0,0,0.004095959,0.0041046143,-0.0041046143,0.995904,0.995904,0.026606148,-0.026606148,0.49590403,1,0,11
36109,shadow_model,shadow_11,shadow_out,0,0,0.014896789,0.015008926,-0.015008926,0.9851032,0.9851032,0.077450275,-0.077450275,0.48510322,1,0,11
